id,question,original_answer,generated_answer,relevance,reasoning,generation_input_tokens,generation_output_tokens,generation_cost_usd
36,What is the GeForce NOW Ultimate membership?,"Ultimate is the highest performance GeForce NOW membership plan, designed for members who want the best cloud gaming experience. The Ultimate membership offers exclusive access to GeForce RTX 5080 gaming rigs and delivers up to 5K HDR 120 FPS with DLSS 4, 2.8x faster frame rates, and Cinematic Quality Streaming — all powered by the cloud. Ultimate memberships also offer the shortest wait times and the longest session lengths, and takes cloud gaming to the next level.","Ultimate is the highest performance GeForce NOW membership plan, designed for members who want the best cloud gaming experience. It offers exclusive access to GeForce RTX 5080 gaming rigs and delivers up to 5K HDR 120 FPS with DLSS 4, 2.8x faster frame rates, and Cinematic Quality Streaming, plus the shortest wait times and longest session lengths.",RELEVANT,"The generated answer accurately restates the original definition of GeForce NOW Ultimate membership and includes the key features and benefits. It is consistent with the original answer, with only a minor omission of the closing phrase 'all powered by the cloud,' which does not affect correctness.",804,81,0.0009675
46,What is the Founders discount for GeForce NOW Ultimate membership?,"To thank Founders, we are offering a special Founders-only discount rate when they upgrade to the new GeForce NOW Ultimate membership. This discount rate is 10% and reflected in the price shown in your account. This offer may not be combined with other promos or discounts.","The Founders-only discount for GeForce NOW Ultimate membership is 10%, reflected in the price shown in your account. It cannot be combined with other promos or discounts.",RELEVANT,The generated answer matches the original answer on the key point: the Founders discount is 10% for GeForce NOW Ultimate membership. It also correctly notes that it cannot be combined with other promos or discounts.,961,38,0.00089175
6,Why are certain GeForce NOW games unavailable in my country even though they're available elsewhere?,"GeForce NOW follows local content-rating agencies. We try to have all supported games available in all countries, but some games are prohibited in some countries. Visit our games page to see which titles are available.","GeForce NOW follows local content-rating agencies. Some games are prohibited in certain countries, even if they’re available elsewhere. Visit the GeForce NOW games page to see which titles are available.",RELEVANT,"The generated answer matches the original explanation: GeForce NOW adheres to local content-rating rules, so some games may be unavailable in certain countries, and it directs the user to the games page for availability.",747,42,0.00074925
2,Where can I use GeForce NOW right now?,"GeForce NOW is currently available from NVIDIA in North America, Europe, Japan, India and through GeForce NOW Alliance partners in other parts of the world. Visit the server status page for a list of available servers and their current status.","GeForce NOW is currently available from NVIDIA in North America, Europe, Japan, India and through GeForce NOW Alliance partners in other parts of the world. Visit the server status page for a list of available servers and their current status.",RELEVANT,The generated answer matches the original answer exactly and correctly states where GeForce NOW is currently available.,620,51,0.0006945
89,What Chromebook models are supported by GeForce NOW?,We support a number of Chromebooks. The full list of compatible devices is available on the system requirements page.,We support a number of Chromebooks. The full list of compatible devices is available on the system requirements page.,RELEVANT,The generated answer matches the original answer exactly and directly responds to the question by stating that several Chromebooks are supported and the full list is on the system requirements page.,601,26,0.00056775
22,Can I change the currency used for my GeForce NOW membership payment?,"GeForce NOW charges are based on the locale at the time of signup. Pricing, discounts and account balances may vary by region, and you will be charged according to the region associated with your payment method. GeForce NOW account balances are currency-specific and can only be used in the region and currency where they were originally issued. Please refer to this knowledge base article for more information.","GeForce NOW charges are based on the locale at the time of signup, and you are charged according to the region associated with your payment method. GeForce NOW account balances are currency-specific and can only be used in the region and currency where they were originally issued.",RELEVANT,"The generated answer matches the original answer’s key points: charges depend on signup locale/payment region, and balances are currency-specific to their original region. It answers the question consistently, though it omits the note about pricing/discounts varying by region and the referral to the knowledge base article.",701,57,0.00078225
8,Is there a place in the GeForce NOW app to post feature requests?,"You can use the Send Feedback tool in the GeForce NOW app to share your feature requests and feedback. Our product and support teams read all feedback submitted, and your input helps drive new features and additions.",You can use the Send Feedback tool in the GeForce NOW app to share your feature requests and feedback.,RELEVANT,"The generated answer matches the original answer’s key point that feature requests can be posted via the Send Feedback tool in the GeForce NOW app. It is slightly less complete because it omits that teams read the feedback, but it remains correct and sufficient.",714,25,0.000648
32,Does GFN show ads that are appropriate for kids and adults?,Absolutely. We ensure that all ads on GFN are curated to be suitable for all members.,Absolutely. We ensure that all ads on GFN are curated to be suitable for all members.,RELEVANT,The generated answer matches the original answer exactly and directly addresses the question about ad appropriateness for kids and adults.,760,23,0.0006735
92,What do I need to do to launch GeForce NOW on my iPad or iPhone?,Launch Safari and visit https://play.geforcenow.com . Follow the instruction prompt to set up GeForce NOW to play: 1. Tap the ‘Share’ button on the tool bar. 2. Select ‘Add to Home Screen’ from the menu. 3. Launch GeForce NOW from your home screen.,"Launch Safari and visit https://play.geforcenow.com . Then tap the Share button, select Add to Home Screen, and launch GeForce NOW from your home screen.",RELEVANT,"The generated answer matches the original instructions closely: open Safari, visit the site, add to Home Screen via Share, and launch from the home screen. It is concise but complete enough.",834,39,0.000801
24,How is the balance from my current GeForce NOW premium membership used after an upgrade?,"Your new plan will take effect immediately. Any unused balance from your current membership will be prorated and applied to the first purchase for your upgraded plan. Any remaining balance will be automatically applied to subsequent transactions. For example, if you have 15 days remaining in a Performance 1-month membership and you upgrade to a Ultimate 12-month membership, you would receive an estimated $4.99 reduction on your initial purchase. Your GeForce NOW balance cannot be exchanged for cash. Members can view their remaining GeForce NOW balance in the Saved Payment Methods page within their GeForce NOW Account Portal. Please note, any accrued account balance is forfeited upon downgrading to a free account.","Your new plan takes effect immediately. Any unused balance from your current membership is prorated and applied to the first purchase for your upgraded plan, and any remaining balance is automatically applied to subsequent transactions.",RELEVANT,"The generated answer correctly states the key point about how unused balance is handled after an upgrade: it is prorated to the first purchase and any remainder applies to later transactions. It is consistent with the original answer, though it omits extra details such as the example and account notes.",828,43,0.0008145
23,Why can't I delete the payment method linked to my active GeForce NOW subscription?,"Log into your account and visit the GeForce NOW membership section. Under Payment Methods, click Update to view payment methods on file. You can delete most saved payment methods from your account, except for the one currently tied to an active subscription. This is to ensure uninterrupted service and prevent accidental subscription cancellations.","You can delete most saved payment methods, but not the one currently tied to an active subscription. This is to ensure uninterrupted service and prevent accidental subscription cancellations.",RELEVANT,"The generated answer correctly explains that the linked payment method cannot be deleted while it is associated with an active subscription, and gives the same reason as the original answer. It is concise but consistent and sufficient.",814,35,0.000768
46,Does GeForce NOW offer a Founders discount on the Ultimate membership?,"To thank Founders, we are offering a special Founders-only discount rate when they upgrade to the new GeForce NOW Ultimate membership. This discount rate is 10% and reflected in the price shown in your account. This offer may not be combined with other promos or discounts.",Yes. Founders members get a special 10% Founders-only discount when upgrading to GeForce NOW Ultimate.,RELEVANT,The generated answer matches the original answer’s main point: GeForce NOW offers Founders a 10% Founders-only discount on Ultimate membership. It is concise but correct.,874,27,0.000777
35,Will watching ads remove waiting times for GeForce NOW free users?,"Depending on server traffic, free members may still encounter queues before the session starts. We anticipate that average wait times for free members will reduce over time.","No. Free members may still encounter queues before the session starts, though average wait times are expected to reduce over time.",RELEVANT,"The generated answer matches the original meaning: watching ads does not eliminate waiting times, and free users may still encounter queues, with average wait times expected to decrease over time.",445,28,0.00045975
29,When exactly are ads shown during a GeForce NOW session?,Free users will see video ads after selecting a game and before starting at the beginning of each gaming session.,"Free users see video ads after selecting a game and before the session starts, while a server is being located. They run at the beginning of each gaming session and do not interrupt gameplay.",PARTLY_RELEVANT,"The generated answer matches the core timing from the original answer: ads appear after selecting a game and before the session starts, at the beginning of each gaming session. However, it adds extra specifics about ads playing while a server is being located, which are unsupported by the original answer.",535,41,0.00058575
73,Is microphone voice chat available when playing on GeForce NOW?,"Yes, GeForce NOW supports in-game mic. Now you can voice chat with your friends, or foes, in game during your epic battles. You can use Bluetooth and wired microphones with this feature. If you are using a Bluetooth gaming headset, please read this Knowledge Base article to optimize your gaming audio.","Yes, GeForce NOW supports in-game mic voice chat. You can use Bluetooth and wired microphones.",RELEVANT,"The generated answer matches the original answer’s key point: microphone voice chat is supported on GeForce NOW. It also correctly mentions Bluetooth and wired microphones, with only minor omission of the extra headset note.",572,24,0.000537
95,How do I check which gamepads work with iPhone and iPad?,Please visit our system requirements for a full list of supported gamepads .,Please visit our system requirements for a full list of supported gamepads.,RELEVANT,The generated answer matches the original answer exactly and directly addresses how to check which gamepads work with iPhone and iPad by referring to the system requirements list.,631,18,0.00055425
38,What is a gaming rig type in GeForce NOW?,"Gaming rig refers to the level of performance you get when streaming, like choosing the type of gaming PC in the cloud orthe GeForce RTX equivalent to the server-grade GPU available to each membership. All Ultimate members get first access to stream most of their games on RTX 5080 virtual gaming rigs, based on availability, unlocking up to 5K streaming at 120 FPS or 360 FPS at 1080p in competitive gaming mode. Performance members get GeForce RTX gaming rigs for streaming at up to 1440p support at 60 FPS. Free users get basic rigs that are the standard virtual rigs offered and are optimized for capacity. Their virtual specs and performance can vary based on game and server availability. Please visit the GeForce NOW Terms of Use & GeForce NOW membership Terms for additional details.","Gaming rig refers to the level of performance you get when streaming, like choosing the type of gaming PC in the cloud or the GeForce RTX equivalent to the server-grade GPU available to each membership.",PARTLY_RELEVANT,"The generated answer correctly explains that a gaming rig is the performance tier or cloud PC type used for streaming, consistent with the original. However, it omits the membership-specific details and examples of rig levels, so it is incomplete.",1009,43,0.00095025
41,Do all supported devices get the full GeForce NOW Ultimate experience?,"You can read this knowledge base article for more details on which Ultimate features are supported on each device. All Ultimate members on any supported devices have first access to GeForce RTX 5080 gaming rigs, delivering the highest level of performance and lowest latency experience for most games. GeForce NOW Ultimate members also get the longest session lengths and fastest access to these servers.",I don't know.,NON_RELEVANT,The generated answer does not address the question or provide the information from the original answer; it simply says 'I don't know.',708,8,0.000567
84,Can I use GeForce NOW on an Android phone with less than 1GB of memory or older than Android 7.0?,We support Android phones with 1GB or more of memory and Android 7.0 or later. Please be aware streaming games on your phone’s mobile data plan you may use up data quickly. We recommend connected to a 5GHz WiFi network for the best experience.,I don't know,NON_RELEVANT,The generated answer does not address the compatibility question and provides no useful information about Android memory or version requirements.,524,7,0.0004245
88,Does GeForce NOW work in the Chrome browser on non-Chromebook devices?,"Yes, we support Chrome browsers on Windows and macOS devices. Visit https://play.geforcenow.com .","Yes, we support Chrome browsers on Windows and macOS devices. Visit https://play.geforcenow.com .",RELEVANT,The generated answer matches the original answer exactly and directly addresses whether GeForce NOW works in Chrome on non-Chromebook devices by confirming support for Chrome on Windows and macOS.,718,27,0.00066
29,At what point in the gaming session will I see ads?,Free users will see video ads after selecting a game and before starting at the beginning of each gaming session.,Free users will see video ads after selecting a game and before starting at the beginning of each gaming session.,RELEVANT,The generated answer matches the original answer exactly and directly answers when ads appear in the gaming session.,536,25,0.0005145
72,Am I responsible for managing NVIDIA drivers or game updates?,No. All driver and game updates are automatically managed by NVIDIA.,No. All driver and game updates are automatically managed by NVIDIA.,RELEVANT,The generated answer exactly matches the original answer and correctly states that NVIDIA manages driver and game updates automatically.,722,17,0.000618
14,Do I have to stop playing if I hit my monthly playtime limit?,"Playtime resets every month. You can check your exact reset date anytime in your Account Portal . If you reach your max playtime within the month, you can purchase additional playtime hours to keep playing with all your premium benefits. Additional playtime can be purchased directly within your Account Portal. Or continue playing with access to basic rigs and no access to other premium member benefits until your playtime resets. Starting April 30, 2026, premium members will still have access to Install-to-Play games even if they haven’t purchased additional playtime.","No. If you reach your max playtime within the month, you can purchase additional playtime hours to keep playing with all your premium benefits, or continue playing with basic rigs and no other premium member benefits until your playtime resets.",RELEVANT,"The generated answer matches the original answer’s core point: you do not have to stop playing, since you can buy more playtime or continue on basic rigs until the monthly reset. It is accurate but omits some extra details from the original.",765,51,0.00080325
40,Which devices are supported for GeForce NOW Ultimate membership and RTX 5080 rigs?,"You can read this knowledge base article for more details on which Ultimate features are supported on each device. All Ultimate members on any supported devices have first access to GeForce RTX 5080 gaming rigs, delivering the highest level of performance and lowest latency experience for most games. GeForce NOW Ultimate members also get the longest session lengths and fastest access to these servers.","You can read this knowledge base article for more details on which Ultimate features are supported on each device. All Ultimate members on any supported devices have first access to GeForce RTX 5080 gaming rigs, delivering the highest level of performance and lowest latency experience for most games.",PARTLY_RELEVANT,"The generated answer matches the original on supported devices being covered by a knowledge base article and on Ultimate members getting first access to RTX 5080 rigs, but it omits the additional benefit about longest session lengths and fastest access to these servers.",850,58,0.0008985
34,How do I get rid of ads on my GeForce NOW membership?,Members are always welcome to upgrade to a premium tier without ads at any time.,Members are always welcome to upgrade to a premium tier without ads at any time.,RELEVANT,The generated answer matches the original answer exactly and directly addresses how to get rid of ads on a GeForce NOW membership by upgrading to a premium tier.,635,20,0.00056625
74,Why are some games available in my language but not every game?,Some games support in-game language changes so that you may be able to play games in your native language. We will add more language support through frequent updates.,Some games support in-game language changes so that you may be able to play games in your native language. We will add more language support through frequent updates.,RELEVANT,The generated answer matches the original answer exactly and directly answers why some games are available in the user's language but not every game.,721,35,0.00069825
81,Which gamepads or controllers work with GeForce NOW?,"Yes, you can use the SHIELD controller to play games on GeForce NOW. Please check our system requirements for a complete list of supported peripherals.","Please check our system requirements for a complete list of supported peripherals. Supported examples include the SHIELD controller, and on Android also the Razer Kishi V2, Steelseries Stratus Duo, and Backbone One.",PARTLY_RELEVANT,"The generated answer is consistent with the original by mentioning the SHIELD controller and referring to system requirements. However, it adds extra controller examples not present in the original answer, so it is incomplete relative to the provided reference.",660,47,0.0007065
47,Can the Founders for Life benefit be restarted after a downgrade or cancellation?,"To keep the “Founders for Life” benefit, you must maintain an ongoing paid Founders membership without interruption. This requirement includes, for example, that you keep your payment information current and make timely payments, and that you use the service in accordance with the terms of use. If for any reason your paid Founders membership ends, you make a membership plan modification, downgrade, or if there is a termination, the benefit is forfeited and cannot be restarted. This benefit is only available to NVIDIA GeForce NOW users who are billed by NVIDIA’s designated merchant of record in the US, Canada, UK, and members of the European Union. This benefit is not transferable, and cannot be replaced for cash or credit.","No. If your paid Founders membership ends or you downgrade/cancel, the benefit is forfeited and cannot be restarted.",RELEVANT,"The generated answer correctly states that the Founders for Life benefit cannot be restarted after a downgrade or cancellation, which matches the original answer.",916,29,0.0008175
22,Are GeForce NOW charges based on my location or my payment method region?,"GeForce NOW charges are based on the locale at the time of signup. Pricing, discounts and account balances may vary by region, and you will be charged according to the region associated with your payment method. GeForce NOW account balances are currency-specific and can only be used in the region and currency where they were originally issued. Please refer to this knowledge base article for more information.",GeForce NOW charges are based on the locale at the time of signup and the region associated with your payment method.,RELEVANT,"The generated answer matches the core point of the original answer: charges depend on signup locale and the payment method region. It is slightly incomplete because it omits details about pricing, discounts, and currency-specific balances, but it remains consistent and answers the question.",603,27,0.00057375
96,Can I play GeForce NOW games on iPad using a mouse and keyboard instead of a gamepad?,You can use a keyboard or mouse for navigating game menus only or for typing in usernames and passwords but a gamepad is required for playing games. Keyboard and mouse is not available for gameplay due to limitations in Safari.,"No. On iPad, keyboard and mouse can only be used to navigate game menus or type usernames and passwords; a gamepad is required for gameplay.",RELEVANT,"The generated answer matches the original answer: keyboard and mouse are limited to menu navigation and typing, and a gamepad is required for gameplay on iPad.",657,35,0.00065025
30,How long are the ads before a free session starts?,Each free session will have a maximum of two minutes of video ads before gameplay begins.,Each free session will have a maximum of two minutes of video ads before gameplay begins.,RELEVANT,The generated answer matches the original answer exactly and directly answers the question.,491,21,0.00046275
92,How do I set up GeForce NOW on an iPhone or iPad?,Launch Safari and visit https://play.geforcenow.com . Follow the instruction prompt to set up GeForce NOW to play: 1. Tap the ‘Share’ button on the tool bar. 2. Select ‘Add to Home Screen’ from the menu. 3. Launch GeForce NOW from your home screen.,"Launch Safari and visit https://play.geforcenow.com. Then follow the prompt to set it up:
1. Tap the Share button on the toolbar.
2. Select Add to Home Screen.
3. Launch GeForce NOW from your home screen.",RELEVANT,"The generated answer matches the original instructions for setting up GeForce NOW on iPhone or iPad: open Safari, visit the site, add it to the home screen, and launch it from there.",842,55,0.000879
31,"Are there any ads during a gaming session, or only before it starts?","No, ads will only appear before the start of a gaming session while a server is being located and ensures an uninterrupted experience once the game starts. Ads will only run for up to two minutes, regardless of queue time.","No, ads only appear before the gaming session starts while a server is being located. Once the game starts, gameplay is uninterrupted.",RELEVANT,"The generated answer matches the original: ads appear only before the session starts while a server is being located, and gameplay is uninterrupted once the game begins. It omits the two-minute limit, but that does not affect the direct question.",490,30,0.0005025
51,"If I access GeForce NOW through a partner, am I eligible for the Founders for Life benefit?",Founders memberships billed by a GeForce NOW partner do not qualify for this benefit.,Founders memberships billed by a GeForce NOW partner do not qualify for this benefit.,RELEVANT,The generated answer exactly matches the original answer and directly addresses the question.,932,21,0.0007935
44,Does upgrading from Founders to GeForce NOW Ultimate affect unlimited playtime?,"Founders members can upgrade to the GeForce NOW Ultimate membership and keep their ‘Founders for Life’ discount. Upgrading to an Ultimate plan will subject the account to monthly playtime limits. Unlimited playtime will resume only if the member reverts to the base Founders membership. If you are a Founders member looking to upgrade to a 12-month Ultimate membership as part of a bundle or promotion, please contact NVIDIA customer care for assistance. Please note: In this instance, your Founders for Life benefits, like unlimited playtime, will be forfeited upon upgrade to a 12-month Ultimate membership.","Yes. Founders members who upgrade to GeForce NOW Ultimate keep their Founders for Life discount, but the upgrade subjects the account to monthly playtime limits. Unlimited playtime resumes only if they revert to the base Founders membership.",RELEVANT,"The generated answer matches the original: upgrading to Ultimate keeps the Founders discount but imposes monthly playtime limits, and unlimited playtime returns only when reverting to Founders.",840,51,0.0008595
17,What happens to Founders unlimited playtime if I upgrade to Ultimate?,"No. Founders memberships include unlimited playtime for life, provided the membership does not lapse. However, upgrading to an Ultimate plan will subject the account to monthly playtime limits. Unlimited playtime will resume only if the member reverts to the base Founders membership.",Upgrading from Founders to GeForce NOW Ultimate will subject your account to monthly playtime limits. Unlimited playtime will resume only if you revert to the base Founders membership.,RELEVANT,"The generated answer matches the original answer: upgrading to Ultimate imposes monthly playtime limits, and unlimited playtime returns only if reverting to Founders.",844,40,0.000813
60,Are Day Passes stackable?,"No, day passes cannot be stacked.","No, Day Passes cannot be stacked.",RELEVANT,"The generated answer matches the original answer exactly in meaning and wording, correctly stating that day passes cannot be stacked.",519,13,0.00044775
34,What can I do if I don't like the ads on GeForce NOW?,Members are always welcome to upgrade to a premium tier without ads at any time.,Members are always welcome to upgrade to a premium tier without ads at any time.,RELEVANT,The generated answer exactly matches the original answer and directly addresses the question about dealing with ads on GeForce NOW.,568,20,0.000516
50,Is it possible to keep the Founders for Life benefit after I changed my mind about downgrading?,"When a member downgrades their membership, they may still have an active period before their account is transitioned to Free status, depending on their billing date. You’ll see if you’re in this downgrade window by viewing your information in the GeForce NOW account portal. If you are still within your billing cycle, you can reinstate your Founders membership and retain the Founders For Life benefit.","If you are still within your billing cycle and your account is pending downgrade, you can reinstate your Founders membership and keep the Founders For Life benefit. If your paid Founders membership has already ended or been downgraded to Free, the benefit is forfeited and cannot be restarted.",PARTLY_RELEVANT,"The generated answer matches the original in saying the Founders membership can be reinstated during the billing-cycle downgrade window to keep the Founders For Life benefit. However, it adds an unsupported claim that the benefit is forfeited and cannot be restarted after the downgrade, which is not stated in the original answer.",851,63,0.00092175
46,Is the Founders discount rate for Ultimate membership 10%?,"To thank Founders, we are offering a special Founders-only discount rate when they upgrade to the new GeForce NOW Ultimate membership. This discount rate is 10% and reflected in the price shown in your account. This offer may not be combined with other promos or discounts.",Yes. The Founders-only discount rate for the GeForce NOW Ultimate membership is 10%.,RELEVANT,The generated answer directly answers the question and matches the original answer: the Founders-only discount rate for GeForce NOW Ultimate membership is 10%.,820,23,0.0007185
15,Why was the monthly playtime limit introduced for premium members?,"We rolled out a 100-hour monthly playtime limit to continue providing exceptional quality and speed — as well as shorter queue times — for Performance and Ultimate members. If members reach the max playtime during a billing month, they can purchase additional premium playtime or continue playing as with a free user experience until playtime is reset on the next billing date.",We rolled out a 100-hour monthly playtime limit to continue providing exceptional quality and speed — as well as shorter queue times — for Performance and Ultimate members.,RELEVANT,"The generated answer directly states the reason for introducing the monthly playtime limit and matches the original answer, though it omits the additional details about what happens after the limit is reached.",857,36,0.00080475
80,What should I do if I don’t own the game I want to launch on GeForce NOW?,"On the first click of a game tile, you will be taken to the digital store’s game page. Your ownership is verified when you log in, and then the game is launched. For games that require you to log in to your account to begin play, you will need to hold the START button on the gamepad to bring up the virtual mouse and keyboard. If you do not own the game, you can purchase it from the digital store. To launch a game, click on its icon in the NVIDIA Games app. Look for the game with a GEFORCE NOW label. It will look and feel like you are launching the game on your device, when, in fact, GeForce NOW is launching it remotely and streaming it back to your SHIELD. See our How to Play page for more information.","If you do not own the game, you can purchase it from the digital store.",RELEVANT,"The generated answer matches the original answer’s direct guidance: if you don’t own the game, you can purchase it from the digital store.",745,21,0.00065325
54,How long does a Day Pass last on GeForce NOW?,"Day Passes offer the full benefits of either Performance and Ultimate memberships for 24 consecutive hours. This includes ad-free gaming sessions, faster access to gaming servers, and access to the higher performance gaming rigs.",A Day Pass lasts for 24 consecutive hours and starts immediately upon checkout.,PARTLY_RELEVANT,"The generated answer correctly states that a Day Pass lasts 24 consecutive hours, which addresses the core question. However, it omits the membership context and adds an unsupported detail about starting immediately upon checkout.",669,19,0.00058725
48,Do I lose my Founders for Life benefit if I downgrade from a premium membership to Free?,"Your membership will revert back to Founders as long as you stay on a premium membership with a valid payment method on file. If you downgrade to Free, you will lose your ‘Founders for Life’ benefits.","Yes. If you downgrade to Free, you will lose your “Founders for Life” benefits.",RELEVANT,The generated answer matches the original answer’s core point: downgrading to Free causes loss of the Founders for Life benefit.,959,24,0.00082725
